km,station,train_id,time,hr,min,scenario
75,PALO ALTO,REG (C-LCL) 17,829,13,49,Moderate NB
77,MENLO PARK,REG (C-LCL) 17,832,13,52,Moderate NB
0,GILROY (HSR) $,HSR single_11,773,12,53,Moderate NB
48,SAN JOSE,HSR single_11,797,13,17,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 17,794,13,14,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 17,798,13,18,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 17,802,13,22,Moderate NB
48,SAN JOSE,REG (C-EXP) 17,805,13,25,Moderate NB
0,GILROY (HSR) $,HSR 862,783,13,3,Moderate NB
48,SAN JOSE,HSR 862,807,13,27,Moderate NB
101,MILLBRAE,HSR 862,841,14,1,Moderate NB
124,TOWNSEND / 4TH AND KING $,HSR 862,856,14,16,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 862,860,14,20,Moderate NB
61,SUNNYVALE,REG (C-EXP) 17,822,13,42,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 17,827,13,47,Moderate NB
75,PALO ALTO,REG (C-EXP) 17,833,13,53,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 17,838,13,58,Moderate NB
91,HILLSDALE,REG (C-EXP) 17,844,14,4,Moderate NB
101,MILLBRAE,REG (C-EXP) 17,850,14,10,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 17,855,14,15,Moderate NB
121,22nd STREET,REG (C-EXP) 17,863,14,23,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 17,868,14,28,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 17,872,14,32,Moderate NB
83,REDWOOD CITY,REG (C-LCL) 17,840,14,0,Moderate NB
86,SAN CARLOS,REG (C-LCL) 17,844,14,4,Moderate NB
91,HILLSDALE,REG (C-LCL) 17,848,14,8,Moderate NB
93,HAYWARD PARK,REG (C-LCL) 17,851,14,11,Moderate NB
95,SAN MATEO,REG (C-LCL) 17,854,14,14,Moderate NB
99,BROADWAY,REG (C-LCL) 17,857,14,17,Moderate NB
106,SAN BRUNO,REG (C-LCL) 17,862,14,22,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-LCL) 17,865,14,25,Moderate NB
115,BAYSHORE,REG (C-LCL) 17,870,14,30,Moderate NB
121,22nd STREET,REG (C-LCL) 17,874,14,34,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-LCL) 17,879,14,39,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 17,883,14,43,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 116,807,13,27,Moderate NB
48,SAN JOSE,REG (C-LCL) 116,810,13,30,Moderate NB
52,SANTA CLARA,REG (C-LCL) 116,819,13,39,Moderate NB
58,LAWRENCE,REG (C-LCL) 116,824,13,44,Moderate NB
61,SUNNYVALE,REG (C-LCL) 116,827,13,47,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 116,830,13,50,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 116,834,13,54,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 116,841,14,1,Moderate NB
75,PALO ALTO,REG (C-LCL) 116,844,14,4,Moderate NB
79,ATHERTON,REG (C-LCL) 116,847,14,7,Moderate NB
0,GILROY (HSR) $,REG (C-EXP) 17,790,13,10,Moderate NB
16,MORGAN HILL (HSR) $,REG (C-EXP) 17,800,13,20,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 17,809,13,29,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 17,813,13,33,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 17,817,13,37,Moderate NB
48,SAN JOSE,REG (C-EXP) 17,820,13,40,Moderate NB
61,SUNNYVALE,REG (C-EXP) 17,837,13,57,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 17,842,14,2,Moderate NB
75,PALO ALTO,REG (C-EXP) 17,848,14,8,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 17,853,14,13,Moderate NB
91,HILLSDALE,REG (C-EXP) 17,859,14,19,Moderate NB
101,MILLBRAE,REG (C-EXP) 17,865,14,25,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 17,870,14,30,Moderate NB
121,22nd STREET,REG (C-EXP) 17,878,14,38,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 17,883,14,43,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 17,887,14,47,Moderate NB
0,GILROY (HSR) $,HSR single_12,803,13,23,Moderate NB
48,SAN JOSE,HSR single_12,827,13,47,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 18,824,13,44,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 18,828,13,48,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 18,832,13,52,Moderate NB
48,SAN JOSE,REG (C-EXP) 18,835,13,55,Moderate NB
0,GILROY (HSR) $,HSR 866,813,13,33,Moderate NB
48,SAN JOSE,HSR 866,837,13,57,Moderate NB
101,MILLBRAE,HSR 866,871,14,31,Moderate NB
124,TOWNSEND / 4TH AND KING $,HSR 866,886,14,46,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 866,890,14,50,Moderate NB
83,REDWOOD CITY,REG (C-LCL) 116,855,14,15,Moderate NB
88,BELMONT,REG (C-LCL) 116,860,14,20,Moderate NB
91,HILLSDALE,REG (C-LCL) 116,863,14,23,Moderate NB
93,HAYWARD PARK,REG (C-LCL) 116,867,14,27,Moderate NB
97,BURLINGAME,REG (C-LCL) 116,871,14,31,Moderate NB
101,MILLBRAE,REG (C-LCL) 116,874,14,34,Moderate NB
106,SAN BRUNO,REG (C-LCL) 116,878,14,38,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-LCL) 116,881,14,41,Moderate NB
115,BAYSHORE,REG (C-LCL) 116,885,14,45,Moderate NB
121,22nd STREET,REG (C-LCL) 116,890,14,50,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-LCL) 116,894,14,54,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 116,898,14,58,Moderate NB
61,SUNNYVALE,REG (C-EXP) 18,852,14,12,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 18,857,14,17,Moderate NB
75,PALO ALTO,REG (C-EXP) 18,863,14,23,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 18,868,14,28,Moderate NB
91,HILLSDALE,REG (C-EXP) 18,874,14,34,Moderate NB
101,MILLBRAE,REG (C-EXP) 18,880,14,40,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 18,885,14,45,Moderate NB
121,22nd STREET,REG (C-EXP) 18,893,14,53,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 18,898,14,58,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 18,902,15,2,Moderate NB
0,GILROY (HSR) $,HSR single_13,818,13,38,Moderate NB
48,SAN JOSE,HSR single_13,842,14,2,Moderate NB
0,GILROY (HSR) $,REG (C-EXP) 18,820,13,40,Moderate NB
16,MORGAN HILL (HSR) $,REG (C-EXP) 18,830,13,50,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 18,839,13,59,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 18,843,14,3,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 18,847,14,7,Moderate NB
48,SAN JOSE,REG (C-EXP) 18,850,14,10,Moderate NB
0,GILROY (HSR) $,HSR 868,828,13,48,Moderate NB
48,SAN JOSE,HSR 868,852,14,12,Moderate NB
101,MILLBRAE,HSR 868,886,14,46,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 868,905,15,5,Moderate NB
61,SUNNYVALE,REG (C-EXP) 18,867,14,27,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 18,872,14,32,Moderate NB
75,PALO ALTO,REG (C-EXP) 18,878,14,38,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 18,883,14,43,Moderate NB
91,HILLSDALE,REG (C-EXP) 18,889,14,49,Moderate NB
101,MILLBRAE,REG (C-EXP) 18,895,14,55,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 18,900,15,0,Moderate NB
121,22nd STREET,REG (C-EXP) 18,908,15,8,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 18,913,15,13,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 18,917,15,17,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 19,852,14,12,Moderate NB
48,SAN JOSE,REG (C-LCL) 19,855,14,15,Moderate NB
52,SANTA CLARA,REG (C-LCL) 19,864,14,24,Moderate NB
58,LAWRENCE,REG (C-LCL) 19,869,14,29,Moderate NB
61,SUNNYVALE,REG (C-LCL) 19,872,14,32,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 19,876,14,36,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 19,879,14,39,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 19,886,14,46,Moderate NB
75,PALO ALTO,REG (C-LCL) 19,889,14,49,Moderate NB
77,MENLO PARK,REG (C-LCL) 19,892,14,52,Moderate NB
0,GILROY (HSR) $,HSR single_14,833,13,53,Moderate NB
48,SAN JOSE,HSR single_14,857,14,17,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 19,854,14,14,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 19,858,14,18,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 19,862,14,22,Moderate NB
48,SAN JOSE,REG (C-EXP) 19,865,14,25,Moderate NB
0,GILROY (HSR) $,HSR 870,843,14,3,Moderate NB
48,SAN JOSE,HSR 870,867,14,27,Moderate NB
101,MILLBRAE,HSR 870,901,15,1,Moderate NB
124,TOWNSEND / 4TH AND KING $,HSR 870,916,15,16,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 870,920,15,20,Moderate NB
61,SUNNYVALE,REG (C-EXP) 19,882,14,42,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 19,887,14,47,Moderate NB
75,PALO ALTO,REG (C-EXP) 19,893,14,53,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 19,898,14,58,Moderate NB
91,HILLSDALE,REG (C-EXP) 19,904,15,4,Moderate NB
101,MILLBRAE,REG (C-EXP) 19,910,15,10,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 19,915,15,15,Moderate NB
121,22nd STREET,REG (C-EXP) 19,923,15,23,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 19,928,15,28,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 19,932,15,32,Moderate NB
83,REDWOOD CITY,REG (C-LCL) 19,900,15,0,Moderate NB
86,SAN CARLOS,REG (C-LCL) 19,904,15,4,Moderate NB
91,HILLSDALE,REG (C-LCL) 19,908,15,8,Moderate NB
93,HAYWARD PARK,REG (C-LCL) 19,911,15,11,Moderate NB
95,SAN MATEO,REG (C-LCL) 19,914,15,14,Moderate NB
99,BROADWAY,REG (C-LCL) 19,917,15,17,Moderate NB
106,SAN BRUNO,REG (C-LCL) 19,922,15,22,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-LCL) 19,925,15,25,Moderate NB
115,BAYSHORE,REG (C-LCL) 19,930,15,30,Moderate NB
121,22nd STREET,REG (C-LCL) 19,934,15,34,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-LCL) 19,939,15,39,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 19,943,15,43,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 118,867,14,27,Moderate NB
48,SAN JOSE,REG (C-LCL) 118,870,14,30,Moderate NB
52,SANTA CLARA,REG (C-LCL) 118,879,14,39,Moderate NB
58,LAWRENCE,REG (C-LCL) 118,884,14,44,Moderate NB
61,SUNNYVALE,REG (C-LCL) 118,887,14,47,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 118,890,14,50,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 118,894,14,54,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 118,901,15,1,Moderate NB
75,PALO ALTO,REG (C-LCL) 118,904,15,4,Moderate NB
79,ATHERTON,REG (C-LCL) 118,907,15,7,Moderate NB
0,GILROY (HSR) $,REG (C-EXP) 19,850,14,10,Moderate NB
16,MORGAN HILL (HSR) $,REG (C-EXP) 19,860,14,20,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 19,869,14,29,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 19,873,14,33,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 19,877,14,37,Moderate NB
48,SAN JOSE,REG (C-EXP) 19,880,14,40,Moderate NB
61,SUNNYVALE,REG (C-EXP) 19,897,14,57,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 19,902,15,2,Moderate NB
75,PALO ALTO,REG (C-EXP) 19,908,15,8,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 19,913,15,13,Moderate NB
91,HILLSDALE,REG (C-EXP) 19,919,15,19,Moderate NB
101,MILLBRAE,REG (C-EXP) 19,925,15,25,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 19,930,15,30,Moderate NB
121,22nd STREET,REG (C-EXP) 19,938,15,38,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 19,943,15,43,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 19,947,15,47,Moderate NB
0,GILROY (HSR) $,HSR single_15,863,14,23,Moderate NB
48,SAN JOSE,HSR single_15,887,14,47,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 20,884,14,44,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 20,888,14,48,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 20,892,14,52,Moderate NB
48,SAN JOSE,REG (C-EXP) 20,895,14,55,Moderate NB
0,GILROY (HSR) $,HSR 874,873,14,33,Moderate NB
48,SAN JOSE,HSR 874,897,14,57,Moderate NB
101,MILLBRAE,HSR 874,931,15,31,Moderate NB
124,TOWNSEND / 4TH AND KING $,HSR 874,946,15,46,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 874,950,15,50,Moderate NB
83,REDWOOD CITY,REG (C-LCL) 118,915,15,15,Moderate NB
88,BELMONT,REG (C-LCL) 118,920,15,20,Moderate NB
91,HILLSDALE,REG (C-LCL) 118,923,15,23,Moderate NB
93,HAYWARD PARK,REG (C-LCL) 118,927,15,27,Moderate NB
97,BURLINGAME,REG (C-LCL) 118,931,15,31,Moderate NB
101,MILLBRAE,REG (C-LCL) 118,934,15,34,Moderate NB
106,SAN BRUNO,REG (C-LCL) 118,938,15,38,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-LCL) 118,941,15,41,Moderate NB
115,BAYSHORE,REG (C-LCL) 118,945,15,45,Moderate NB
121,22nd STREET,REG (C-LCL) 118,950,15,50,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-LCL) 118,954,15,54,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 118,958,15,58,Moderate NB
61,SUNNYVALE,REG (C-EXP) 20,912,15,12,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 20,917,15,17,Moderate NB
75,PALO ALTO,REG (C-EXP) 20,923,15,23,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 20,928,15,28,Moderate NB
91,HILLSDALE,REG (C-EXP) 20,934,15,34,Moderate NB
101,MILLBRAE,REG (C-EXP) 20,940,15,40,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 20,945,15,45,Moderate NB
121,22nd STREET,REG (C-EXP) 20,953,15,53,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 20,958,15,58,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 20,962,16,2,Moderate NB
0,GILROY (HSR) $,HSR single_16,878,14,38,Moderate NB
48,SAN JOSE,HSR single_16,902,15,2,Moderate NB
0,GILROY (HSR) $,REG (C-EXP) 20,880,14,40,Moderate NB
16,MORGAN HILL (HSR) $,REG (C-EXP) 20,890,14,50,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 20,899,14,59,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 20,903,15,3,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 20,907,15,7,Moderate NB
48,SAN JOSE,REG (C-EXP) 20,910,15,10,Moderate NB
0,GILROY (HSR) $,HSR 876,888,14,48,Moderate NB
48,SAN JOSE,HSR 876,912,15,12,Moderate NB
101,MILLBRAE,HSR 876,946,15,46,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 876,965,16,5,Moderate NB
61,SUNNYVALE,REG (C-EXP) 20,927,15,27,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 20,932,15,32,Moderate NB
75,PALO ALTO,REG (C-EXP) 20,938,15,38,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 20,943,15,43,Moderate NB
91,HILLSDALE,REG (C-EXP) 20,949,15,49,Moderate NB
101,MILLBRAE,REG (C-EXP) 20,955,15,55,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 20,960,16,0,Moderate NB
121,22nd STREET,REG (C-EXP) 20,968,16,8,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 20,973,16,13,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 20,977,16,17,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 21,912,15,12,Moderate NB
48,SAN JOSE,REG (C-LCL) 21,915,15,15,Moderate NB
52,SANTA CLARA,REG (C-LCL) 21,924,15,24,Moderate NB
58,LAWRENCE,REG (C-LCL) 21,929,15,29,Moderate NB
61,SUNNYVALE,REG (C-LCL) 21,932,15,32,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 21,936,15,36,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 21,939,15,39,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 21,946,15,46,Moderate NB
75,PALO ALTO,REG (C-LCL) 21,949,15,49,Moderate NB
77,MENLO PARK,REG (C-LCL) 21,952,15,52,Moderate NB
0,GILROY (HSR) $,HSR single_17,893,14,53,Moderate NB
48,SAN JOSE,HSR single_17,917,15,17,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 21,914,15,14,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 21,918,15,18,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 21,922,15,22,Moderate NB
48,SAN JOSE,REG (C-EXP) 21,925,15,25,Moderate NB
0,GILROY (HSR) $,HSR 878,903,15,3,Moderate NB
48,SAN JOSE,HSR 878,927,15,27,Moderate NB
101,MILLBRAE,HSR 878,961,16,1,Moderate NB
124,TOWNSEND / 4TH AND KING $,HSR 878,976,16,16,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 878,980,16,20,Moderate NB
61,SUNNYVALE,REG (C-EXP) 21,942,15,42,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 21,947,15,47,Moderate NB
75,PALO ALTO,REG (C-EXP) 21,953,15,53,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 21,958,15,58,Moderate NB
91,HILLSDALE,REG (C-EXP) 21,964,16,4,Moderate NB
101,MILLBRAE,REG (C-EXP) 21,970,16,10,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 21,975,16,15,Moderate NB
121,22nd STREET,REG (C-EXP) 21,983,16,23,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 21,988,16,28,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 21,992,16,32,Moderate NB
83,REDWOOD CITY,REG (C-LCL) 21,960,16,0,Moderate NB
86,SAN CARLOS,REG (C-LCL) 21,964,16,4,Moderate NB
91,HILLSDALE,REG (C-LCL) 21,968,16,8,Moderate NB
93,HAYWARD PARK,REG (C-LCL) 21,971,16,11,Moderate NB
95,SAN MATEO,REG (C-LCL) 21,974,16,14,Moderate NB
99,BROADWAY,REG (C-LCL) 21,977,16,17,Moderate NB
106,SAN BRUNO,REG (C-LCL) 21,982,16,22,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-LCL) 21,985,16,25,Moderate NB
115,BAYSHORE,REG (C-LCL) 21,990,16,30,Moderate NB
121,22nd STREET,REG (C-LCL) 21,994,16,34,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-LCL) 21,999,16,39,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 21,1003,16,43,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 120,927,15,27,Moderate NB
48,SAN JOSE,REG (C-LCL) 120,930,15,30,Moderate NB
52,SANTA CLARA,REG (C-LCL) 120,939,15,39,Moderate NB
58,LAWRENCE,REG (C-LCL) 120,944,15,44,Moderate NB
61,SUNNYVALE,REG (C-LCL) 120,947,15,47,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 120,950,15,50,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 120,954,15,54,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 120,961,16,1,Moderate NB
75,PALO ALTO,REG (C-LCL) 120,964,16,4,Moderate NB
79,ATHERTON,REG (C-LCL) 120,967,16,7,Moderate NB
0,GILROY (HSR) $,REG (C-EXP) 21,910,15,10,Moderate NB
16,MORGAN HILL (HSR) $,REG (C-EXP) 21,920,15,20,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 21,929,15,29,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 21,933,15,33,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 21,937,15,37,Moderate NB
48,SAN JOSE,REG (C-EXP) 21,940,15,40,Moderate NB
61,SUNNYVALE,REG (C-EXP) 21,957,15,57,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 21,962,16,2,Moderate NB
75,PALO ALTO,REG (C-EXP) 21,968,16,8,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 21,973,16,13,Moderate NB
91,HILLSDALE,REG (C-EXP) 21,979,16,19,Moderate NB
101,MILLBRAE,REG (C-EXP) 21,985,16,25,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 21,990,16,30,Moderate NB
121,22nd STREET,REG (C-EXP) 21,998,16,38,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 21,1003,16,43,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 21,1007,16,47,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 22,942,15,42,Moderate NB
48,SAN JOSE,REG (C-LCL) 22,945,15,45,Moderate NB
52,SANTA CLARA,REG (C-LCL) 22,954,15,54,Moderate NB
58,LAWRENCE,REG (C-LCL) 22,959,15,59,Moderate NB
61,SUNNYVALE,REG (C-LCL) 22,962,16,2,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 22,966,16,6,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 22,969,16,9,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 22,976,16,16,Moderate NB
75,PALO ALTO,REG (C-LCL) 22,979,16,19,Moderate NB
77,MENLO PARK,REG (C-LCL) 22,982,16,22,Moderate NB
0,GILROY (HSR) $,HSR single_18,923,15,23,Moderate NB
48,SAN JOSE,HSR single_18,947,15,47,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 22,944,15,44,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 22,948,15,48,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 22,952,15,52,Moderate NB
48,SAN JOSE,REG (C-EXP) 22,955,15,55,Moderate NB
0,GILROY (HSR) $,HSR 882,933,15,33,Moderate NB
48,SAN JOSE,HSR 882,957,15,57,Moderate NB
101,MILLBRAE,HSR 882,991,16,31,Moderate NB
124,TOWNSEND / 4TH AND KING $,HSR 882,1006,16,46,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,HSR 882,1010,16,50,Moderate NB
83,REDWOOD CITY,REG (C-LCL) 120,975,16,15,Moderate NB
88,BELMONT,REG (C-LCL) 120,980,16,20,Moderate NB
91,HILLSDALE,REG (C-LCL) 120,983,16,23,Moderate NB
93,HAYWARD PARK,REG (C-LCL) 120,987,16,27,Moderate NB
97,BURLINGAME,REG (C-LCL) 120,991,16,31,Moderate NB
101,MILLBRAE,REG (C-LCL) 120,994,16,34,Moderate NB
106,SAN BRUNO,REG (C-LCL) 120,998,16,38,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-LCL) 120,1001,16,41,Moderate NB
115,BAYSHORE,REG (C-LCL) 120,1005,16,45,Moderate NB
121,22nd STREET,REG (C-LCL) 120,1010,16,50,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-LCL) 120,1014,16,54,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 120,1018,16,58,Moderate NB
61,SUNNYVALE,REG (C-EXP) 22,972,16,12,Moderate NB
65,MOUNTAIN VIEW,REG (C-EXP) 22,977,16,17,Moderate NB
75,PALO ALTO,REG (C-EXP) 22,983,16,23,Moderate NB
83,REDWOOD CITY,REG (C-EXP) 22,988,16,28,Moderate NB
91,HILLSDALE,REG (C-EXP) 22,994,16,34,Moderate NB
101,MILLBRAE,REG (C-EXP) 22,1000,16,40,Moderate NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 22,1005,16,45,Moderate NB
121,22nd STREET,REG (C-EXP) 22,1013,16,53,Moderate NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 22,1018,16,58,Moderate NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 22,1022,17,2,Moderate NB
45,TAMIEN (HSR) $,REG (C-LCL) 224,957,15,57,Moderate NB
48,SAN JOSE,REG (C-LCL) 224,960,16,0,Moderate NB
52,SANTA CLARA,REG (C-LCL) 224,969,16,9,Moderate NB
58,LAWRENCE,REG (C-LCL) 224,974,16,14,Moderate NB
61,SUNNYVALE,REG (C-LCL) 224,977,16,17,Moderate NB
65,MOUNTAIN VIEW,REG (C-LCL) 224,980,16,20,Moderate NB
69,SAN ANTONIO,REG (C-LCL) 224,984,16,24,Moderate NB
72,CALIFORNIA AVENUE,REG (C-LCL) 224,991,16,31,Moderate NB
75,PALO ALTO,REG (C-LCL) 224,994,16,34,Moderate NB
77,MENLO PARK,REG (C-LCL) 224,997,16,37,Moderate NB
0,GILROY (HSR) $,HSR single_19,938,15,38,Moderate NB
48,SAN JOSE,HSR single_19,962,16,2,Moderate NB
0,GILROY (HSR) $,REG (C-EXP) 22,940,15,40,Moderate NB
16,MORGAN HILL (HSR) $,REG (C-EXP) 22,950,15,50,Moderate NB
35,BLOSSOM HILL (HSR) $,REG (C-EXP) 22,959,15,59,Moderate NB
40,CAPITOL (HSR) $,REG (C-EXP) 22,963,16,3,Moderate NB
45,TAMIEN (HSR) $,REG (C-EXP) 22,967,16,7,Moderate NB
48,SAN JOSE,REG (C-EXP) 22,970,16,10,Moderate NB
